file1,file2,file1_size,file2_size,section,ssdeep,tlsh,mvhash,truth
expand-coreutils_6-12_O2.data,dir-coreutils_6-12_O2.data,80,496,data,0,0,0,no
expand-coreutils_6-12_O2.data,sleep-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,tty-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,chroot-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,vdir-coreutils_8-30_O2.data,80,616,data,0,0,0,no
expand-coreutils_6-12_O2.data,rm-coreutils_8-30_O2.data,80,160,data,0,0,0,no
expand-coreutils_6-12_O2.data,dircolors-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,runcon-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,join-coreutils_6-12_O2.data,80,96,data,0,0,0,no
expand-coreutils_6-12_O2.data,mv-coreutils_6-12_O2.data,80,80,data,0,0,0,no
expand-coreutils_6-12_O2.data,seq-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,uniq-coreutils_7-6_O2.data,80,80,data,19,0,0,no
expand-coreutils_6-12_O2.data,sleep-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,[-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,seq-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,pathchk-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,ginstall-coreutils_8-30_O2.data,80,200,data,0,0,0,no
expand-coreutils_6-12_O2.data,cat-coreutils_8-30_O2.data,80,192,data,0,0,0,no
expand-coreutils_6-12_O2.data,libstdbuf.so-coreutils_7-6_O2.data,80,8,data,0,0,0,no
expand-coreutils_6-12_O2.data,expr-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,mkdir-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,nproc-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,rmdir-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,stty-coreutils_6-12_O2.data,80,3504,data,0,0,0,no
expand-coreutils_6-12_O2.data,true-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,ptx-coreutils_6-12_O2.data,80,96,data,0,0,0,no
expand-coreutils_6-12_O2.data,sha1sum-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,printenv-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,touch-coreutils_7-6_O2.data,80,80,data,0,0,0,no
expand-coreutils_6-12_O2.data,libstdbuf.so-coreutils_8-30_O2.data,80,8,data,0,0,0,no
expand-coreutils_6-12_O2.data,ginstall-coreutils_7-6_O2.data,80,120,data,0,0,0,no
expand-coreutils_6-12_O2.data,sha224sum-coreutils_8-30_O2.data,80,160,data,0,0,0,no
expand-coreutils_6-12_O2.data,uptime-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,true-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,groups-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,truncate-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,uname-coreutils_7-6_O2.data,80,80,data,0,0,0,no
expand-coreutils_6-12_O2.data,logname-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,tty-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,head-coreutils_7-6_O2.data,80,80,data,19,0,0,no
expand-coreutils_6-12_O2.data,pr-coreutils_8-30_O2.data,80,224,data,0,0,0,no
expand-coreutils_6-12_O2.data,wc-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,test-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,rm-coreutils_7-6_O2.data,80,80,data,0,0,0,no
expand-coreutils_6-12_O2.data,users-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,sort-coreutils_7-6_O2.data,80,352,data,0,0,0,no
expand-coreutils_6-12_O2.data,expand-coreutils_7-6_O2.data,80,80,data,0,0,0,yes
expand-coreutils_6-12_O2.data,[-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,nohup-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,md5sum-coreutils_8-30_O2.data,80,160,data,0,0,0,no
expand-coreutils_6-12_O2.data,tsort-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,chgrp-coreutils_6-12_O2.data,80,64,data,0,0,0,no
